PACC_ANIO;PACC_MES;DPA_PROVINCIA;DPA_CANTON;PACC_PRODUCTO;PACC_PRESENTACION;PACC_TIPO;PACC_PRECIO_USD;PACC_USD_KG
2020;Noviembre;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.50;2.16
2020;Noviembre;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.75;2.30
2020;Noviembre;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.08;2.13
2020;Noviembre;Los Rios;Montalvo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;102.75;2.26
2020;Noviembre;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.08;2.13
2020;Noviembre;Los Rios;Montalvo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.75;2.26
2020;Noviembre;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;90.50;1.99
2020;Noviembre;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;95.50;2.10
2020;Noviembre;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.50;1.99
2020;Noviembre;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;95.50;2.10
2020;Noviembre;Los Rios;Quevedo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;90.50;1.99
2020;Noviembre;Los Rios;Quevedo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95.50;2.10
2020;Noviembre;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;91.50;2.01
2020;Noviembre;Los Rios;Quinsaloma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;97.50;2.14
2020;Noviembre;Los Rios;Quinsaloma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.50;2.01
2020;Noviembre;Los Rios;Quinsaloma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;97.50;2.14
2020;Noviembre;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;93.67;2.06
2020;Noviembre;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.67;2.24
2020;Noviembre;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.67;2.06
2020;Noviembre;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.67;2.24
2020;Noviembre;Manabí;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;38.00;0.83
2020;Noviembre;Manabí;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.33;2.16
2020;Noviembre;Manabí;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103.33;2.27
2020;Noviembre;Manabí;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36.25;0.80
2020;Noviembre;Manabí;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;96.25;2.11
2020;Noviembre;Manabí;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.25;2.31
2020;Noviembre;Manabí;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36.25;0.80
2020;Noviembre;Manabí;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.75;2.17
2020;Noviembre;Manabí;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103.75;2.28
2020;Noviembre;Manabí;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91.50;2.01
2020;Noviembre;Manabí;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Noviembre;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.25;1.76
2020;Noviembre;Manabí;Portoviejo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;88.67;1.95
2020;Noviembre;Manabí;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89.25;1.96
2020;Noviembre;Manabí;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100.20;2.20
2020;Noviembre;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;77.00;1.69
2020;Noviembre;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;82.50;1.82
2020;Noviembre;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;74.16;1.63
2020;Noviembre;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.00;1.98
2020;Noviembre;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;85.42;1.88
2020;Noviembre;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;91.08;2.00
2020;Noviembre;Orellana;Loreto;Cacao seco mezclado;Quintal de 100,00 libras;Compra;84.25;1.85
2020;Noviembre;Orellana;Loreto;Cacao seco mezclado;Quintal de 100,00 libras;Venta;89.25;1.96
2020;Noviembre;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Compra;85.50;1.88
2020;Noviembre;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.50;1.99
2020;Noviembre;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Noviembre;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Noviembre;Pichincha;Pedro Vicente Maldonado;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;38.00;0.83
2020;Noviembre;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;88.33;1.94
2020;Noviembre;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;93.33;2.05
2020;Noviembre;Pichincha;Puerto Quito;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.67;0.67
2020;Noviembre;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Noviembre;Santo Domingo De Los Tsáchilas;La Concordia;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Noviembre;Santo Domingo De Los Tsáchilas;La Concordia;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;41.50;0.91
2020;Noviembre;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.06;2.00
2020;Noviembre;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;98.94;2.17
2020;Noviembre;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;37.33;0.82
2020;Noviembre;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;90.00;1.98
2020;Noviembre;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Compra;89.58;1.97
2020;Noviembre;Sucumbios;Lago Agrio;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.44;2.21
2020;Noviembre;Sucumbios;Lago Agrio;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;92.00;2.02
2020;Noviembre;Sucumbios;Shushufindi;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;89.50;1.97
2020;Noviembre;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Compra;89.50;1.97
2020;Noviembre;Sucumbios;Shushufindi;Cacao seco mezclado;Quintal de 100,00 libras;Venta;97.00;2.13
2020;Noviembre;Sucumbios;Shushufindi;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;26.75;0.59
2020;Noviembre;Sucumbios;Shushufindi;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;28.75;0.63
2020;Noviembre;Sucumbios;Shushufindi;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;26.75;0.59
2020;Noviembre;Sucumbios;Shushufindi;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89.50;1.97
2020;Noviembre;Zamora Chinchipe;Centinela Del Cóndor;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;43.33;0.95
2020;Noviembre;Zamora Chinchipe;Centinela Del Cóndor;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;130.00;2.86
2020;Noviembre;Zamora Chinchipe;Centinela Del Cóndor;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;180.00;3.96
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;101.00;2.22
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;104.00;2.28
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Bolivar;Caluma;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.00;2.22
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.00;2.28
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Bolivar;Caluma;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;Bolivar;Caluma;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;Bolivar;Chillanes;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;Bolivar;Chillanes;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Bolivar;Las Naves;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Bolivar;Las Naves;Cacao seco mezclado;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;102.00;2.24
2020;Diciembre;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;105.00;2.31
2020;Diciembre;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Cañar;La Troncal;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;110.00;2.42
2020;Diciembre;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;102.00;2.24
2020;Diciembre;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Cañar;La Troncal;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;40.00;0.88
2020;Diciembre;Cañar;La Troncal;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;43.00;0.94
2020;Diciembre;Cañar;La Troncal;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;42.00;0.92
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.00;1.98
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.00;2.00
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.04
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Diciembre;El Oro;El Guabo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;92.00;2.02
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.04
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;94.00;2.06
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;101.00;2.22
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Diciembre;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;89.00;1.95
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.00;1.98
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.04
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;92.00;2.02
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;98.00;2.15
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34.00;0.74
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;37.00;0.81
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;38.00;0.83
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.00;0.68
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;33.00;0.72
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;34.00;0.74
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;102.00;2.24
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101.00;2.22
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;106.00;2.33
2020;Diciembre;Esmeraldas;Esmeraldas;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;109.00;2.39
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;90.00;1.98
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.00;2.00
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;92.00;2.02
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.04
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;94.00;2.06
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;97.00;2.13
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;98.00;2.15
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;103.00;2.26
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;104.00;2.28
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32.00;0.70
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33.00;0.72
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34.00;0.74
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35.00;0.77
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36.00;0.79
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;38.00;0.83
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;39.00;0.85
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;40.00;0.88
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;29.00;0.63
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.00;0.66
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.00;0.68
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32.00;0.70
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;33.00;0.72
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;35.00;0.77
2020;Diciembre;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;36.00;0.79
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93.00;2.04
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94.00;2.06
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95.00;2.09
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;96.00;2.11
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97.00;2.13
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;98.00;2.15
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;100.00;2.20
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;102.00;2.24
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;103.00;2.26
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100.00;2.20
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101.00;2.22
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102.00;2.24
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104.00;2.28
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105.00;2.31
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;107.00;2.35
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;110.00;2.42
2020;Diciembre;Esmeraldas;Quinindé;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;112.00;2.46
2020;Diciembre;Guayas;Alfredo Baquerizo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;102.00;2.24
2020;Diciembre;Guayas;Alfredo Baquerizo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;108.00;2.37
2020;Diciembre;Guayas;Alfredo Baquerizo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;102.00;2.24
